city_name,magnitude_of_delay,delay_in_seconds,affected_roads,record_date,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_precipitation,avg_rain,accidents
Braga,UNDEFINED,0,"CM1348,CM1348",2019-07-23 23:00,DARK,16.0,1017.0,100.0,0.0,0.0,Sem Chuva,None
Braga,UNDEFINED,341,"CM1348,CM1348,",2019-07-06 17:00,LIGHT,22.0,1016.0,77.0,4.0,0.0,Sem Chuva,Medium
Braga,MAJOR,1039,"N101,CM1348,N14,N101,CM1348,N14,N14",2019-06-28 11:00,LIGHT,24.0,1018.0,73.0,4.0,0.0,Sem Chuva,High
Braga,MODERATE,7740,"N14,A11,A11,N103,N14,N103,N103,N201,N101,N101,N103,N103,CM1348,N14,A11,A11,N103,N201,N101,N103,N103,N103,CM1348",2019-09-03 18:00,LOW_LIGHT,28.0,1018.0,50.0,3.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,134,"CM1348,CM1348",2019-08-21 13:00,LIGHT,29.0,1018.0,54.0,4.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-06-19 01:00,DARK,15.0,1014.0,100.0,4.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-07-10 06:00,LIGHT,17.0,1015.0,100.0,1.0,0.0,Sem Chuva,None
Braga,MAJOR,2190,"N14,N103",2019-04-15 07:00,LIGHT,13.0,1011.0,93.0,6.0,0.0,chuvisco e chuva fraca,Medium
Braga,MAJOR,2038,"N101,N101,N201,M589,N101,N103,N103",2019-01-25 08:00,LOW_LIGHT,5.0,1020.0,100.0,0.0,0.0,Sem Chuva,High
Braga,MAJOR,1894,"CM1348,CM1348,N101,N101,CM1348,N103,",2019-06-14 15:00,LIGHT,17.0,1017.0,72.0,4.0,0.0,Sem Chuva,High
Braga,MAJOR,2663,"N101,N201,N201,N101,CM1348,N14,CM1348,N14,CM1348,",2019-06-06 08:00,LIGHT,13.0,1011.0,77.0,8.0,0.0,Sem Chuva,High
Braga,MAJOR,295,"N101,N103,N103,N14",2019-03-04 12:00,LIGHT,12.0,1022.0,62.0,3.0,0.0,chuva fraca,Medium
Braga,UNDEFINED,68,"A11,CM1348,CM1348,",2019-06-09 23:00,DARK,11.0,1022.0,82.0,1.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"N103,N103,",2019-02-09 09:00,LIGHT,12.0,1022.0,93.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,362,"CM1348,CM1348",2019-08-18 06:00,LIGHT,20.0,1014.0,100.0,4.0,0.0,Sem Chuva,Low
Braga,MINOR,28,",",2019-05-03 22:00,DARK,16.0,1011.0,72.0,3.0,0.0,Sem Chuva,None
Braga,UNDEFINED,369,"CM1348,N101,CM1348,N101",2019-05-30 11:00,LIGHT,28.0,1022.0,30.0,3.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,283,"CM1348,CM1348",2019-08-10 05:00,LOW_LIGHT,15.0,1021.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,MAJOR,196,",",2019-12-29 12:00,LIGHT,15.0,1028.0,38.0,2.0,0.0,Sem Chuva,None
Braga,MAJOR,610,"CM1348,N101,N101,N101,CM1348,",2019-06-16 15:00,LIGHT,24.0,1017.0,51.0,4.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,345,"N103,N103,N103",2019-02-12 12:00,LIGHT,15.0,1030.0,47.0,4.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-07-18 01:00,DARK,16.0,1017.0,93.0,2.0,0.0,Sem Chuva,Low
Braga,MAJOR,854,"CM1348,CM1348,CM1348",2019-09-16 13:00,LIGHT,23.0,1018.0,83.0,2.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,483,"CM1348,CM1348",2019-09-29 12:00,LIGHT,20.0,1021.0,73.0,3.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-11-15 21:00,DARK,5.0,1014.0,81.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,237,"CM1348,CM1348,IL-132",2019-08-31 14:00,LIGHT,25.0,1018.0,77.0,7.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,",",2019-01-24 23:00,DARK,9.0,1020.0,93.0,3.0,0.0,Sem Chuva,None
Braga,MAJOR,277,",",2019-12-08 21:00,DARK,11.0,1028.0,100.0,2.0,0.0,Sem Chuva,None
Braga,MAJOR,4681,"N101,N101,N14,N14,N14,N14,N14,N103,N103,N201,N201,N101,N101,N101,",2019-01-29 09:00,LIGHT,11.0,1019.0,87.0,4.0,0.0,Sem Chuva,High
Braga,UNDEFINED,414,"CM1348,CM1348",2019-09-09 00:00,DARK,15.0,1017.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-07-09 01:00,DARK,16.0,1016.0,100.0,1.0,0.0,Sem Chuva,None
Braga,MAJOR,135,"N101,CM1348",2019-11-07 10:00,LIGHT,12.0,1017.0,62.0,4.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-11 02:00,DARK,14.0,1020.0,100.0,0.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-11-10 09:00,LIGHT,10.0,1024.0,87.0,2.0,0.0,Sem Chuva,None
Braga,UNDEFINED,48,"CM1348,CM1348",2019-11-01 19:00,DARK,16.0,1017.0,100.0,4.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,538,"CM1348,N101,CM1348",2019-08-24 17:00,LIGHT,24.0,1018.0,77.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,943,"N101,N103,N103,",2019-02-23 19:00,DARK,15.0,1029.0,62.0,2.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-02 22:00,DARK,22.0,1016.0,83.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-10 19:00,DARK,17.0,1022.0,77.0,7.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-18 00:00,DARK,13.0,1013.0,82.0,3.0,0.0,Sem Chuva,Low
Braga,MAJOR,314,"CM1348,CM1348",2019-07-09 19:00,LOW_LIGHT,26.0,1015.0,69.0,4.0,0.0,Sem Chuva,Low
Braga,MAJOR,4179,"N309,CM1348,N309,N309,CM1348,N309,N103-2,N309,CM1348,N309",2019-08-25 15:00,LIGHT,25.0,1014.0,82.0,1.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-24 21:00,DARK,15.0,1021.0,93.0,1.0,0.0,Sem Chuva,None
Braga,MAJOR,1433,"CM1348,CM1348",2019-08-14 11:00,LIGHT,22.0,1022.0,83.0,3.0,0.0,Sem Chuva,High
Braga,MAJOR,7840,"N201,N201,N101,N101,CM1348,N14,A11,A11,N103,N103,N201,N201,N201,M589,N101,N101,N103,N103,N101,CM1348,CM1348",2019-10-31 09:00,LIGHT,17.0,1024.0,100.0,4.0,0.0,chuva fraca,Very_High
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-04 20:00,DARK,14.0,1014.0,77.0,3.0,0.0,Sem Chuva,Low
Braga,MAJOR,454,"N14,CM1348,N101,CM1348",2019-11-11 13:00,LIGHT,14.0,1019.0,82.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"N103,N103,",2019-02-05 22:00,DARK,8.0,1029.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,MAJOR,4634,"N103,N14,N101,N101,CM1348,N14,N101,N201,N201,N103,N14,N101,N101,CM1348,N14,N101,N101,CM1348,",2019-06-27 18:00,LIGHT,21.0,1018.0,77.0,2.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,CM1348,2019-08-29 08:00,LIGHT,16.0,1019.0,100.0,0.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,",",2019-02-20 02:00,DARK,5.0,1021.0,93.0,3.0,0.0,Sem Chuva,None
Braga,MODERATE,2166,"CM1348,N101,N103,CM1348,A11,A11,N103,N101,N101,CM1348",2019-10-06 14:00,LIGHT,23.0,1021.0,73.0,3.0,0.0,Sem Chuva,High
Braga,MODERATE,0,",",2019-02-02 04:00,DARK,7.0,1012.0,75.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-07 04:00,DARK,17.0,1018.0,48.0,4.0,0.0,Sem Chuva,None
Braga,MAJOR,3456,"CM1348,N14,N101,N101,N103-2,CM1348,N14,CM1348,N14,",2019-06-13 14:00,LIGHT,18.0,1013.0,72.0,4.0,0.0,Sem Chuva,High
Braga,MAJOR,7441,"N14,N103,N103,N14,N103,N103,N101,CM1348,CM1348,N14,N103,N103,N101,N101,CM1348,",2019-06-03 18:00,LIGHT,19.0,1016.0,77.0,2.0,0.0,Sem Chuva,Very_High
Braga,MAJOR,812,"CM1348,N101,N103,CM1348",2019-10-30 11:00,LIGHT,17.0,1020.0,100.0,6.0,0.0,chuva fraca,Low
Braga,MAJOR,453,"N201,",2019-12-31 13:00,LIGHT,10.0,1032.0,81.0,0.0,0.0,Sem Chuva,None
Braga,MAJOR,13546,"N14,N103,N14,N201,N201,N101,M589,N14,N101,N103,N101,N201,N101,CM1348,N101,N101,N103,N103,CM1348,N14,EM569,N14,N103,N103,N14,N201,N201,N201,M589,N101,N103,N103,N101,CM1348",2019-09-18 07:00,LIGHT,15.0,1016.0,100.0,0.0,0.0,Sem Chuva,Very_High
Braga,MAJOR,34741,"N14,N201,N201,N14,N103,N14,A11,N103,N14,N14,N103,N14,N101,N101,N101,N101,N101,A11,A11,N103,N103,N14,N14,N103,N101,N101,N14,N103,N14,N201,N201,CM1348,N103,N14,N14,N14,N103,N101,N101,N101,N101,N103,N103,N103,N101,CM1348,N14,N103,A11,N14,N14,N103,N101,N101,N101,N101,N103,N103,N14,CM1348",2019-10-22 17:00,DARK,15.0,1013.0,72.0,3.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,0,"N103,N103,",2019-02-16 05:00,DARK,6.0,1023.0,100.0,3.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,347,"CM1348,CM1348,",2019-05-28 15:00,LIGHT,26.0,1018.0,47.0,6.0,0.0,Sem Chuva,Medium
Braga,MAJOR,3978,"N14,N103,CM1348,N14,CM1348,N201,N201,N101,N101,N14,CM1348,N14,",2019-10-03 18:00,DARK,19.0,1021.0,82.0,1.0,0.0,Sem Chuva,High
Braga,MAJOR,2089,"N14,N14,",2019-04-23 14:00,LIGHT,12.0,1000.0,71.0,3.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-07-19 02:00,DARK,17.0,1015.0,100.0,2.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-16 07:00,LIGHT,13.0,1019.0,87.0,0.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"N103,N103,",2019-02-24 09:00,LIGHT,14.0,1029.0,58.0,2.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-09 21:00,DARK,13.0,1021.0,87.0,3.0,0.0,Sem Chuva,Low
Braga,MAJOR,7230,"N101,N101,N14,CM1348,N101,CM1348,N14,N14,N101,N101,N101,N101,N101,N103,CM1348",2019-10-23 18:00,DARK,13.0,1013.0,82.0,3.0,0.0,Sem Chuva,Very_High
Braga,MAJOR,2154,"N14,N14,N14,N14,N14,",2019-02-05 14:00,LIGHT,14.0,1029.0,67.0,2.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"N103,N103,",2019-02-19 02:00,DARK,4.0,1021.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,157,"CM1348,CM1348,N101",2019-06-05 19:00,LOW_LIGHT,14.0,1017.0,72.0,2.0,0.0,Sem Chuva,Medium
Braga,MAJOR,4389,"CM1348,N14,N14,N101,CM1348,",2019-06-11 11:00,LIGHT,18.0,1018.0,48.0,7.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-15 03:00,DARK,18.0,1018.0,64.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,248,"CM1348,CM1348",2019-09-15 09:00,LIGHT,24.0,1019.0,53.0,3.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"M589,M589",2019-12-26 09:00,LIGHT,8.0,1029.0,100.0,1.0,0.0,Sem Chuva,None
Braga,MAJOR,1069,"CM1348,CM1348",2019-08-10 11:00,LIGHT,22.0,1022.0,77.0,3.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,",",2019-01-19 10:00,LIGHT,9.0,1014.0,100.0,6.0,0.0,chuva leve,None
Braga,MAJOR,303,"CM1348,A11,EM587,CM1348,",2019-06-09 13:00,LIGHT,19.0,1021.0,63.0,3.0,0.0,Sem Chuva,Medium
Braga,MODERATE,158,",",2019-12-15 02:00,DARK,11.0,1014.0,100.0,8.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"N103,N103,",2019-02-09 19:00,DARK,13.0,1020.0,87.0,7.0,0.0,Sem Chuva,Low
Braga,MAJOR,1048,"CM1348,N101,N101,CM1348,N101,CM1348",2019-08-31 04:00,DARK,15.0,1017.0,100.0,0.0,0.0,Sem Chuva,Medium
Braga,MODERATE,649,"N14,CM1348,N14,CM1348",2019-11-13 10:00,LIGHT,13.0,1014.0,93.0,4.0,0.0,Sem Chuva,Medium
Braga,MAJOR,0,"N103,N103,",2019-03-04 10:00,LIGHT,11.0,1022.0,67.0,2.0,0.0,chuva fraca,Medium
Braga,MAJOR,920,"N14,N101,CM1348,N101,N14,CM1348,",2019-07-19 11:00,LIGHT,27.0,1015.0,88.0,3.0,0.0,Sem Chuva,Medium
Braga,MAJOR,530,"CM1348,CM1348,",2019-06-03 12:00,LIGHT,20.0,1018.0,88.0,4.0,0.0,Sem Chuva,High
Braga,MAJOR,1864,"CM1348,N101,CM1348,N101,CM1348",2019-05-11 16:00,LIGHT,25.0,1022.0,68.0,4.0,0.0,Sem Chuva,Medium
Braga,MINOR,34,",",2019-05-01 03:00,DARK,11.0,1014.0,100.0,2.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-20 07:00,LIGHT,15.0,1016.0,93.0,0.0,0.0,Sem Chuva,Low
Braga,MINOR,110,N101,2019-12-11 11:00,LIGHT,10.0,1030.0,71.0,3.0,0.0,Sem Chuva,None
Braga,MAJOR,1055,",CM1290",2019-01-28 16:00,LIGHT,12.0,1023.0,100.0,4.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-11-12 23:00,DARK,13.0,1011.0,100.0,4.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-04 01:00,DARK,16.0,1014.0,93.0,3.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-15 05:00,LOW_LIGHT,16.0,1020.0,100.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-23 00:00,DARK,20.0,1016.0,82.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-19 03:00,DARK,15.0,1014.0,100.0,3.0,0.0,Sem Chuva,Low
Braga,MAJOR,66,"CM1348,CM1348,",2019-07-16 22:00,DARK,19.0,1014.0,93.0,2.0,0.0,Sem Chuva,Medium
Braga,MAJOR,537,",N14",2019-04-18 19:00,DARK,13.0,1014.0,82.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,379,"",2019-01-17 10:00,LIGHT,8.0,1022.0,87.0,3.0,0.0,Sem Chuva,Low
Braga,MAJOR,2681,"N101,N103,CM1348,CM1348,",2019-05-31 14:00,LIGHT,31.0,1020.0,34.0,3.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-20 12:00,LIGHT,25.0,1019.0,60.0,4.0,0.0,Sem Chuva,None
Braga,MODERATE,2468,"N101,N14,N14,N101,N14,N14,N101,N205-4",2019-04-18 15:00,LIGHT,16.0,1012.0,77.0,3.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"N103,N103,",2019-02-11 21:00,DARK,8.0,1030.0,81.0,1.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,90,"CM1348,CM1348",2019-11-01 17:00,DARK,17.0,1017.0,100.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-19 05:00,LOW_LIGHT,14.0,1017.0,100.0,1.0,0.0,Sem Chuva,None
Braga,MAJOR,13610,"N14,N103,N14,N103,N103,N14,N103,N14,N201,N101,N101,N205-4,N201,N201,N14,N103,N14,N103,N101,N101,N101,N101,N14,N14,N103,N14,N103,N14,N201,N201,N14,N101,N101,N101,N101,",2019-01-25 18:00,DARK,15.0,1020.0,72.0,1.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,0,"CM1348,CM1348",2019-06-02 18:00,LIGHT,22.0,1018.0,82.0,3.0,0.0,Sem Chuva,Medium
Braga,MAJOR,247,",",2019-12-09 21:00,DARK,8.0,1032.0,100.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-11-17 15:00,LIGHT,10.0,1014.0,93.0,3.0,0.0,Sem Chuva,None
Braga,MODERATE,10032,"EM569,N103,N14,N103,N201,CM1327,N201,M589,N101,N101,N14,A11,A11,N103,N103,N201,N201,M589,N101,N101,N101,N101,N103,",2019-12-09 08:00,LOW_LIGHT,6.0,1031.0,100.0,3.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-05-27 10:00,LIGHT,21.0,1017.0,68.0,4.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-11-18 01:00,DARK,6.0,1016.0,93.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-07-21 18:00,LIGHT,26.0,1017.0,73.0,4.0,0.0,Sem Chuva,Low
Braga,MAJOR,33,"CM1348,CM1348,",2019-06-06 04:00,DARK,10.0,1014.0,82.0,4.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,832,"CM1348,CM1348",2019-08-10 21:00,DARK,17.0,1021.0,93.0,2.0,0.0,Sem Chuva,Low
Braga,MAJOR,0,"CM1348,CM1348,",2019-07-02 12:00,LIGHT,27.0,1014.0,60.0,2.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,86,"CM1348,CM1348",2019-11-01 09:00,LIGHT,17.0,1021.0,100.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,138,"CM1348,CM1348",2019-09-18 22:00,DARK,16.0,1018.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,MAJOR,1626,"N103-2,N103,N103-2,N101,N103,N14,N103-2",2019-02-24 16:00,LIGHT,20.0,1027.0,42.0,2.0,0.0,Sem Chuva,Medium
Braga,MODERATE,13711,"N14,N103,N14,N14,N103,N101,N201,N201,N101,N101,N101,N14,N201,N14,N201,N14,N103,N103,N14,N14,N103,N101,N101,N101,N101,N14,N101,N101,N101,N14,N101,",2019-05-07 17:00,LIGHT,16.0,1015.0,93.0,7.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,0,"CM1348,CM1348",2019-10-02 22:00,DARK,14.0,1021.0,93.0,0.0,0.0,Sem Chuva,None
Braga,MAJOR,1854,"N309,N309,CM1348,CM1348",2019-08-18 17:00,LIGHT,20.0,1017.0,72.0,6.0,0.0,Sem Chuva,High
Braga,MAJOR,3574,"N101,N14,N101,N103",2019-05-05 11:00,LIGHT,22.0,1016.0,49.0,2.0,0.0,Sem Chuva,High
Braga,UNDEFINED,217,"N103,N103,N103,",2019-02-09 15:00,LIGHT,14.0,1021.0,71.0,7.0,0.0,Sem Chuva,Medium
Braga,MAJOR,11848,"N103,N14,N103,N14,N101,N101,N101,CM1348,N14,N14,N14,N103,N14,N14,N14,N101,N101,N101,N101,N101,N101,N101,CM1348,CM1348,N201",2019-06-07 16:00,LIGHT,16.0,1022.0,63.0,3.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,209,"CM1348,CM1348",2019-09-24 19:00,DARK,17.0,1021.0,93.0,2.0,0.0,Sem Chuva,Low
Braga,MAJOR,11587,"N14,N103,N103,N14,N201,N101,N101,N101,N101,N14,N14,EM569,N103,N103,N14,N101,N101,N101,N101,N103,N14,N14,N103,N103,N14,N14,N101,N101,N101,",2019-02-05 18:00,DARK,13.0,1028.0,71.0,2.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,0,"N103,N103,",2019-02-19 03:00,DARK,3.0,1021.0,100.0,1.0,0.0,Sem Chuva,Low
Braga,MAJOR,410,",",2019-12-07 04:00,DARK,6.0,1024.0,100.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,566,"N201,CM1348,CM1348,",2019-05-30 09:00,LIGHT,24.0,1022.0,32.0,5.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"N103,N103,",2019-01-30 12:00,LIGHT,10.0,1014.0,100.0,5.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-05-17 01:00,DARK,11.0,1016.0,76.0,6.0,0.0,Sem Chuva,Low
Braga,MAJOR,1910,"CM1348,CM1348,N101,CM1348,N101,",2019-06-16 18:00,LIGHT,20.0,1019.0,72.0,4.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-07-11 00:00,DARK,20.0,1014.0,88.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-15 07:00,LIGHT,19.0,1019.0,82.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,34,"CM1348,CM1348,",2019-05-20 11:00,LIGHT,17.0,1016.0,77.0,3.0,0.0,Sem Chuva,Medium
Braga,MAJOR,1362,"N101,N14,CM1348,N101,CM1348,N101,",2019-09-05 14:00,LIGHT,29.0,1018.0,33.0,4.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-01 00:00,DARK,18.0,1018.0,82.0,0.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-20 04:00,DARK,13.0,1016.0,100.0,0.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,151,"CM1348,CM1348",2019-07-11 01:00,DARK,20.0,1014.0,100.0,1.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-14 22:00,DARK,22.0,1020.0,59.0,2.0,0.0,Sem Chuva,None
Braga,UNDEFINED,156,"N103,N103,",2019-02-25 15:00,LIGHT,20.0,1028.0,56.0,2.0,0.0,Sem Chuva,Medium
Braga,MAJOR,4330,"N201,M589,N101,N103,N103,N101,CM1348,CM1348,N101,N101,N103,CM1348",2019-09-09 07:00,LIGHT,13.0,1018.0,100.0,4.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-14 21:00,DARK,19.0,1021.0,100.0,4.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-25 10:00,LIGHT,20.0,1016.0,82.0,1.0,0.0,Sem Chuva,None
Braga,MAJOR,20634,"N14,N103,N14,N103,N14,N14,N103,N14,N101,N103,N101,N14,N103,N103,N103,N103,N205-4,N201,N201,N103,N101,N101,N101,N14,N14,N103,N103,N14,N103,N14,N103,N14,N14,N103,N14,N205-4,N201,N201,N201,N103,N101,N101,N103,",2019-02-08 18:00,DARK,12.0,1022.0,87.0,3.0,0.0,chuva,Very_High
Braga,UNDEFINED,0,",",2019-01-29 04:00,DARK,9.0,1021.0,100.0,3.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348,",2019-06-01 23:00,DARK,18.0,1018.0,77.0,1.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,",",2019-12-22 08:00,LOW_LIGHT,13.0,1016.0,93.0,6.0,0.0,Sem Chuva,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-05 04:00,DARK,18.0,1018.0,68.0,4.0,0.0,Sem Chuva,None
Braga,MAJOR,0,"CM1348,CM1348,",2019-06-09 09:00,LIGHT,15.0,1021.0,72.0,2.0,0.0,Sem Chuva,Medium
Braga,MODERATE,2812,"N101,N201,N14,N14,N101,N101,N14,N101,N201",2019-12-31 11:00,LIGHT,8.0,1033.0,87.0,1.0,0.0,Sem Chuva,High
Braga,MAJOR,125,"CM1348,CM1348,",2019-07-04 23:00,DARK,18.0,1017.0,93.0,1.0,0.0,Sem Chuva,Medium
Braga,MAJOR,18920,"N14,N14,N103,N103,N14,N101,N101,N101,N101,N101,N103,N201,N14,N103,N14,N103,N101,N101,N101,N101,N103,N103,N101,N14,N14,N101,N101,N101,N101,N103,N103,N103,N103",2019-12-30 16:00,LIGHT,14.0,1031.0,76.0,3.0,0.0,Sem Chuva,Very_High
Braga,UNDEFINED,0,"CM1348,CM1348",2019-10-19 02:00,DARK,13.0,1011.0,100.0,6.0,0.0,Sem Chuva,None
Braga,MAJOR,983,"CM1290,CM1348,N101,CM1290,CM1348",2019-10-15 15:00,LIGHT,15.0,1020.0,82.0,6.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-17 03:00,DARK,15.0,1016.0,100.0,0.0,0.0,Sem Chuva,None
Braga,MAJOR,1502,"N101,CM1348,N201,N101,N101,CM1348",2019-09-02 15:00,LIGHT,30.0,1016.0,48.0,4.0,0.0,Sem Chuva,Medium
Braga,MAJOR,1337,"CM1348,N201,CM1348,N103,N103,N14,N101,CM1348",2019-07-10 07:00,LIGHT,20.0,1015.0,94.0,1.0,0.0,Sem Chuva,High
Braga,UNDEFINED,0,"M589,M589",2019-12-26 01:00,DARK,11.0,1027.0,93.0,1.0,0.0,Sem Chuva,None
Braga,UNDEFINED,773,"N205-4,CM1348,CM1348,CM1348,N14,N101",2019-07-15 13:00,LIGHT,22.0,1017.0,93.0,5.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"N103,N103,",2019-02-11 05:00,DARK,4.0,1028.0,93.0,0.0,0.0,Sem Chuva,Low
Braga,MODERATE,1453,"N101,",2019-04-27 10:00,LIGHT,16.0,1028.0,67.0,3.0,0.0,Sem Chuva,Medium
Braga,MAJOR,604,"CM1348,CM1348,CM1348,N101",2019-06-18 10:00,LIGHT,18.0,1011.0,77.0,10.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,483,"N103,CM1348,CM1348",2019-09-16 12:00,LIGHT,22.0,1018.0,88.0,1.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,0,"N103,N103,",2019-02-26 00:00,DARK,12.0,1026.0,71.0,1.0,0.0,Sem Chuva,Low
Braga,UNDEFINED,182,"CM1348,CM1348,",2019-05-10 21:00,DARK,14.0,1021.0,100.0,1.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-10-13 07:00,LIGHT,16.0,1010.0,93.0,7.0,0.0,chuva fraca,None
Braga,UNDEFINED,0,"CM1348,CM1348",2019-09-18 02:00,DARK,15.0,1015.0,100.0,0.0,0.0,Sem Chuva,None
Braga,MAJOR,1387,"CM1348,N101,CM1348,N101,CM1348",2019-08-17 18:00,LIGHT,22.0,1016.0,88.0,3.0,0.0,Sem Chuva,Medium
Braga,UNDEFINED,0,"CM1348,CM1348",2019-08-12 06:00,LIGHT,11.0,1023.0,100.0,1.0,0.0,Sem Chuva,None
